"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO","OZS","NZS","DZS","OZS%","DZS%","NZS%","ZSR","FOW","FOL","FO%","GVA","TKA","GVA/60","TKA/60","HF","HA","H+/-","HF/60","HA/60","FSh%","FSv%","xFSh%","xFSv%","dFSh%","dFSv%","xPDO","dPDO","FF","FA","F+/-","FF%","FF/60","FA/60","SF","SA","S+/-","SF%","SF/60","SA/60","PENT/60","PEND/60"
"VAN",2014-11-19,1,60,59,59,0,50,59,59,5,4,1,55.56,5,4,2.7,2.62,0.08,50.79,2.7,2.62,7,7,0,16.13,87.5,103.63,16,26,19,26.23,31.15,42.62,0.46,37,24,60.66,11,8,11,8,17,18,-1,17,18,11.36,91.11,6.14,94.18,5.22,-3.07,100.32,3.31,44,45,-1,49.44,44,45,31,32,-1,49.21,31,32,7,7
"VAN",2014-11-20,1,65,62,49,13,55.86,57.23,45.23,3,3,0,50,2.77,2.77,2.26,2.07,0.18,52.09,2.08,1.91,3,1,-2,10.71,88.46,99.18,14,28,25,20.9,37.31,41.79,0.36,36,31,53.73,9,8,8.31,7.38,21,20,1,19.38,18.46,7.89,90.32,5.94,93.31,1.96,-2.99,99.24,-0.07,38,31,7,55.07,35.08,28.62,28,26,2,51.85,25.85,24,2.77,0.92
"VAN",2014-11-23,1,60,57,53,4,51.82,57,53,4,1,3,80,4,1,3.58,1.51,2.07,70.28,3.58,1.51,4,2,-2,13.33,96,109.33,26,14,23,41.27,36.51,22.22,0.53,36,27,57.14,11,8,11,8,12,10,2,12,10,9.3,97.14,8.32,95.68,0.98,1.47,104,5.33,43,35,8,55.13,43,35,30,25,5,54.55,30,25,4,2
"VAN",2014-11-25,1,60,60,46,14,56.6,60,46,2,0,2,100,2,0,3.1,2.21,0.89,58.38,3.1,2.21,1,3,2,5.56,100,105.56,19,24,8,37.25,15.69,47.06,0.7,27,24,52.94,9,3,9,3,20,16,4,20,16,4.26,100,6.59,93.1,-2.33,6.9,99.69,5.87,47,32,15,59.49,47,32,36,20,16,64.29,36,20,1,3
"VAN",2014-11-28,1,60,44,53,-9,45.36,44,53,5,0,5,100,5,0,1.57,2.46,-0.89,38.91,1.57,2.46,3,2,-1,16.67,100,116.67,23,21,22,34.85,33.33,31.82,0.51,31,35,46.97,4,2,4,2,21,35,-14,21,35,13.51,100,4.24,94.27,9.27,5.73,98.51,18.16,37,43,-6,46.25,37,43,30,31,-1,49.18,30,31,3,2
"VAN",2014-11-30,1,60,51,54,-3,48.57,51,54,3,5,-2,37.5,3,5,2.65,3.81,-1.16,41,2.65,3.81,5,4,-1,9.09,83.33,92.42,22,22,23,32.84,34.33,32.84,0.49,28,39,41.79,4,2,4,2,30,13,17,30,13,7.14,86.84,6.31,89.97,0.84,-3.13,96.27,-3.85,42,38,4,52.5,42,38,33,30,3,52.38,33,30,5,4
"VAN",2014-12-02,1,60,56,70,-14,44.44,56,70,4,3,1,57.14,4,3,2.72,2.39,0.33,53.19,2.72,2.39,2,5,3,12.5,88,100.5,21,17,23,34.43,37.7,27.87,0.48,29,32,47.54,8,5,8,5,17,30,-13,17,30,9.09,93.18,6.18,94.57,2.91,-1.38,100.74,-0.24,44,44,0,50,44,44,32,25,7,56.14,32,25,2,5
"VAN",2014-12-04,1,60,54,43,11,55.67,54,43,3,0,3,100,3,0,3.09,2.54,0.55,54.88,3.09,2.54,4,3,-1,9.68,100,109.68,18,13,19,36,38,26,0.49,29,21,58,3,3,3,3,22,33,-11,22,33,7.14,100,7.35,91.25,-0.2,8.75,98.6,11.08,42,29,13,59.15,42,29,31,22,9,58.49,31,22,4,3
"VAN",2014-12-06,1,60,91,47,44,65.94,91,47,2,5,-3,28.57,2,5,3.95,2.65,1.3,59.82,3.95,2.65,4,6,2,4.35,82.14,86.49,27,21,11,45.76,18.64,35.59,0.71,29,30,49.15,11,8,11,8,29,41,-12,29,41,2.99,86.49,5.89,92.84,-2.9,-6.35,98.73,-12.24,67,37,30,64.42,67,37,46,28,18,62.16,46,28,4,6
"VAN",2014-12-07,1,61.35,48,89,-41,35.04,46.94,87.04,3,4,-1,42.86,2.93,3.91,2.26,6.42,-4.16,26.02,2.21,6.28,9,5,-4,9.09,91.11,100.2,12,22,29,19.05,46.03,34.92,0.29,33,30,52.38,6,2,5.87,1.96,25,26,-1,24.45,25.43,8.11,93.75,6.1,89.97,2.01,3.78,96.07,4.13,37,64,-27,36.63,36.19,62.59,33,45,-12,42.31,32.27,44.01,8.8,4.89
"VAN",2014-12-09,1,60,30,69,-39,30.3,30,69,1,3,-2,25,1,3,1.11,3.43,-2.32,24.52,1.11,3.43,5,2,-3,6.25,88,94.25,10,22,19,19.61,37.25,43.14,0.34,23,28,45.1,14,3,14,3,21,17,4,21,17,4.76,93.02,5.31,92.02,-0.54,1,97.33,-3.08,21,43,-22,32.81,21,43,16,25,-9,39.02,16,25,5,2
"VAN",2014-12-13,1,60,53,35,18,60.23,53,35,1,5,-4,16.67,1,5,1.41,2.17,-0.77,39.31,1.41,2.17,1,1,0,3.33,78.26,81.59,24,25,9,41.38,15.52,43.1,0.73,31,27,53.45,6,6,6,6,16,16,0,16,16,2.78,82.14,3.91,92.23,-1.13,-10.09,96.15,-14.55,36,28,8,56.25,36,28,30,23,7,56.6,30,23,1,1
"VAN",2014-12-17,1,60,48,54,-6,47.06,48,54,0,2,-2,0,0,2,2.23,2.4,-0.17,48.21,2.23,2.4,4,6,2,0,93.1,93.1,25,10,27,40.32,43.55,16.13,0.48,25,37,40.32,4,4,4,4,15,16,-1,15,16,0,95,5.87,94.01,-5.87,0.99,99.88,-6.78,38,40,-2,48.72,38,40,27,29,-2,48.21,27,29,4,6
"VAN",2014-12-20,1,60.3,67,54,13,55.37,66.67,53.73,3,2,1,60,2.99,1.99,3.81,2.11,1.7,64.34,3.79,2.1,4,5,1,9.09,92.86,101.95,21,18,16,38.18,29.09,32.73,0.57,29,26,52.73,4,7,3.98,6.97,8,22,-14,7.96,21.89,6.38,94.29,8.11,93.96,-1.73,0.32,102.08,-0.13,47,35,12,57.32,46.77,34.83,33,28,5,54.1,32.84,27.86,3.98,4.98
"VAN",2014-12-22,1,60,56,75,-19,42.75,56,75,7,1,6,87.5,7,1,5.08,3.03,2.05,62.61,5.08,3.03,7,10,3,17.5,97.44,114.94,16,20,25,26.23,40.98,32.79,0.39,24,37,39.34,3,5,3,5,17,28,-11,17,28,15.22,98.08,11.04,94.17,4.18,3.91,105.21,9.73,46,52,-6,46.94,46,52,40,39,1,50.63,40,39,7,10
"VAN",2014-12-28,1,62.7,48,77,-29,38.4,45.93,73.68,1,2,-1,33.33,0.96,1.91,1.69,2.89,-1.2,36.94,1.62,2.76,5,2,-3,7.14,93.55,100.69,14,16,24,25.93,44.44,29.63,0.37,23,31,42.59,12,6,11.48,5.74,14,24,-10,13.4,22.97,2.78,96.43,4.7,94.84,-1.92,1.59,99.54,1.15,36,56,-20,39.13,34.45,53.59,14,31,-17,31.11,13.4,29.67,4.78,1.91
"VAN",2014-12-30,1,60,48,65,-17,42.48,48,65,3,1,2,75,3,1,1.66,2.47,-0.82,40.09,1.66,2.47,6,1,-5,14.29,96.88,111.16,21,18,24,33.33,38.1,28.57,0.47,25,38,39.68,12,7,12,7,21,34,-13,21,34,8.57,98.08,4.73,95.24,3.84,2.84,99.97,11.19,35,52,-17,40.23,35,52,21,32,-11,39.62,21,32,6,1
"VAN",2015-01-01,1,60,33,67,-34,33,33,67,2,3,-1,40,2,3,1.96,3.55,-1.59,35.58,1.96,3.55,4,1,-3,12.5,92.5,105,12,25,24,19.67,39.34,40.98,0.33,33,28,54.1,14,10,14,10,18,25,-7,18,25,8.7,94.12,8.52,93.05,0.18,1.07,101.56,3.44,23,51,-28,31.08,23,51,16,40,-24,28.57,16,40,4,1
"VAN",2015-01-03,1,60,45,54,-9,45.45,45,54,4,1,3,80,4,1,2.74,2.96,-0.22,48.08,2.74,2.96,6,7,1,16.67,96.67,113.33,20,20,21,32.79,34.43,32.79,0.49,31,30,50.82,9,6,9,6,11,5,6,11,5,11.43,97.62,7.83,92.96,3.6,4.66,100.79,12.55,35,42,-7,45.45,35,42,24,30,-6,44.44,24,30,6,7
"VAN",2015-01-06,1,60,46,59,-13,43.81,46,59,3,2,1,60,3,2,3.2,2.86,0.34,52.79,3.2,2.86,3,2,-1,15,91.3,106.3,15,15,25,27.27,45.45,27.27,0.38,20,35,36.36,3,8,3,8,11,36,-25,11,36,10,93.94,10.68,91.32,-0.68,2.62,102,4.31,30,33,-3,47.62,30,33,20,23,-3,46.51,20,23,3,2
"VAN",2015-01-08,1,60,60,47,13,56.07,60,47,1,3,-2,25,1,3,2.87,3.43,-0.56,45.55,2.87,3.43,5,9,4,3.03,90.32,93.35,23,13,14,46,28,26,0.62,23,27,46,9,3,9,3,10,14,-4,10,14,2.17,92.11,6.24,90.97,-4.06,1.13,97.21,-3.86,46,38,8,54.76,46,38,33,31,2,51.56,33,31,5,9
"VAN",2015-01-10,1,60,77,46,31,62.6,77,46,0,1,-1,0,0,1,2.62,2.76,-0.13,48.75,2.62,2.76,5,3,-2,0,95.65,95.65,30,19,14,47.62,22.22,30.16,0.68,38,25,60.32,12,9,12,9,10,30,-20,10,30,0,96.77,4.86,91.1,-4.86,5.67,95.96,-0.31,54,31,23,63.53,54,31,36,23,13,61.02,36,23,5,3
"VAN",2015-01-13,1,60,57,56,1,50.44,57,56,1,5,-4,16.67,1,5,1.83,3.35,-1.52,35.29,1.83,3.35,6,2,-4,3.23,83.33,86.56,15,19,24,25.86,41.38,32.76,0.38,27,31,46.55,8,13,8,13,14,19,-5,14,19,2.33,88.64,4.25,92.39,-1.92,-3.75,96.64,-10.08,43,44,-1,49.43,43,44,31,30,1,50.82,31,30,6,2
"VAN",2015-01-15,1,60,50,63,-13,44.25,50,63,4,0,4,100,4,0,3.1,2.7,0.39,53.4,3.1,2.7,5,6,1,18.18,100,118.18,16,20,21,28.07,36.84,35.09,0.43,28,29,49.12,8,6,8,6,39,58,-19,39,58,10.53,100,8.16,93.4,2.37,6.6,101.56,16.62,38,41,-3,48.1,38,41,22,30,-8,42.31,22,30,5,6
"VAN",2015-01-16,1,60,40,56,-16,41.67,40,56,3,0,3,100,3,0,2.04,2.26,-0.22,47.45,2.04,2.26,3,2,-1,17.65,100,117.65,11,21,22,20.37,40.74,38.89,0.33,20,34,37.04,15,11,15,11,30,22,8,30,22,10.71,100,7.28,94.63,3.44,5.37,101.9,15.74,28,42,-14,40,28,42,17,28,-11,37.78,17,28,3,2
"VAN",2015-01-19,1,60,42,47,-5,47.19,42,47,2,1,1,66.67,2,1,2.24,1.93,0.31,53.73,2.24,1.93,6,5,-1,8.7,95.83,104.53,21,16,26,33.33,41.27,25.4,0.45,24,39,38.1,4,2,4,2,18,30,-12,18,30,6.25,97.22,7,94.64,-0.75,2.58,101.64,2.89,32,36,-4,47.06,32,36,23,24,-1,48.94,23,24,6,5
"VAN",2015-01-20,1,60,56,49,7,53.33,56,49,1,4,-3,20,1,4,2.87,2.06,0.82,58.28,2.87,2.06,5,7,2,3.57,84.62,88.19,23,15,20,39.66,34.48,25.86,0.53,28,30,48.28,10,4,10,4,15,16,-1,15,16,2.56,87.1,7.37,93.36,-4.81,-6.27,100.73,-12.55,39,31,8,55.71,39,31,28,26,2,51.85,28,26,5,7
"VAN",2015-01-27,1,60,42,50,-8,45.65,42,50,0,4,-4,0,0,4,1.44,3.21,-1.76,31.04,1.44,3.21,3,3,0,0,83.33,83.33,25,17,17,42.37,28.81,28.81,0.6,29,30,49.15,10,5,10,5,12,18,-6,12,18,0,90,5.16,91.98,-5.16,-1.98,97.14,-13.8,28,40,-12,41.18,28,40,17,24,-7,41.46,17,24,3,3
"VAN",2015-01-30,1,60,70,29,41,70.71,70,29,5,2,3,71.43,5,2,3.65,2.68,0.97,57.64,3.65,2.68,6,4,-2,13.16,90.91,104.07,23,21,16,38.33,26.67,35,0.59,36,24,60,6,7,6,7,16,23,-7,16,23,9.62,92.59,7.02,90.07,2.6,2.52,97.09,6.98,52,27,25,65.82,52,27,38,22,16,63.33,38,22,6,4
"VAN",2015-02-01,1,60,61,33,28,64.89,61,33,2,4,-2,33.33,2,4,2.35,1.86,0.49,55.88,2.35,1.86,4,6,2,5.41,80,85.41,27,22,17,40.91,25.76,33.33,0.61,33,33,50,7,3,7,3,16,18,-2,16,18,4.08,86.67,4.8,93.81,-0.72,-7.14,98.61,-13.2,49,30,19,62.03,49,30,37,20,17,64.91,37,20,4,6
"VAN",2015-02-03,1,60.6,63,49,14,56.25,62.38,48.51,3,2,1,60,2.97,1.98,2.93,2.41,0.53,54.94,2.91,2.38,7,9,2,9.09,92.86,101.95,22,22,19,34.92,30.16,34.92,0.54,31,32,49.21,7,4,6.93,3.96,12,31,-19,11.88,30.69,6.12,94.44,5.99,93.32,0.13,1.13,99.3,2.64,49,36,13,57.65,48.51,35.64,33,28,5,54.1,32.67,27.72,6.93,8.91
"VAN",2015-02-05,1,60,52,61,-9,46.02,52,61,1,5,-4,16.67,1,5,1.98,4,-2.01,33.17,1.98,4,4,3,-1,2.94,86.84,89.78,24,20,23,35.82,34.33,29.85,0.51,32,35,47.76,11,4,11,4,16,11,5,16,11,2.44,89.8,4.84,91.84,-2.4,-2.04,96.68,-6.9,41,49,-8,45.56,41,49,34,38,-4,47.22,34,38,4,3
"VAN",2015-02-07,1,60,43,62,-19,40.95,43,62,5,0,5,100,5,0,2.45,2.38,0.07,50.74,2.45,2.38,9,10,1,18.52,100,118.52,19,23,27,27.54,39.13,33.33,0.41,36,33,52.17,4,6,4,6,15,31,-16,15,31,14.29,100,7,95.04,7.28,4.96,102.05,16.47,35,48,-13,42.17,35,48,27,31,-4,46.55,27,31,9,10
"VAN",2015-02-09,1,60,54,55,-1,49.54,54,55,3,5,-2,37.5,3,5,2.22,2.55,-0.32,46.62,2.22,2.55,8,4,-4,12,84.38,96.38,23,23,18,35.94,28.12,35.94,0.56,24,40,37.5,8,3,8,3,13,16,-3,13,16,6.98,87.8,5.17,93.79,1.8,-5.98,98.96,-2.59,43,41,2,51.19,43,41,25,32,-7,43.86,25,32,8,4
"VAN",2015-02-11,1,61.33,56,73,-17,43.41,54.78,71.41,5,4,1,55.56,4.89,3.91,2.5,3.7,-1.2,40.32,2.44,3.62,4,1,-3,13.89,90.24,104.13,21,19,30,30,42.86,27.14,0.41,30,40,42.86,5,2,4.89,1.96,22,15,7,21.52,14.67,11.11,92.31,5.55,92.89,5.56,-0.58,98.44,5.69,45,52,-7,46.39,44.02,50.87,36,41,-5,46.75,35.22,40.11,3.91,0.98
"VAN",2015-02-13,1,60,49,60,-11,44.95,49,60,5,2,3,71.43,5,2,2.09,3.46,-1.37,37.66,2.09,3.46,3,3,0,20,91.3,111.3,17,16,16,34.69,32.65,32.65,0.52,19,30,38.78,9,7,9,7,19,23,-4,19,23,13.51,95.24,5.65,91.77,7.87,3.47,97.41,13.89,37,42,-5,46.84,37,42,25,23,2,52.08,25,23,3,3
"VAN",2015-02-14,1,60,60,55,5,52.17,60,55,2,3,-1,40,2,3,2.01,3.41,-1.41,37.03,2.01,3.41,4,3,-1,6.67,91.18,97.84,18,15,18,35.29,35.29,29.41,0.5,25,26,49.02,14,12,14,12,8,18,-10,8,18,4.65,93.48,4.66,92.58,-0.01,0.89,97.25,0.59,43,46,-3,48.31,43,46,30,34,-4,46.88,30,34,4,3
"VAN",2015-02-16,1,60,47,55,-8,46.08,47,55,3,2,1,60,3,2,1.69,3.03,-1.34,35.84,1.69,3.03,1,1,0,10.34,90.91,101.25,6,17,18,14.63,43.9,41.46,0.25,17,24,41.46,17,10,17,10,18,7,11,18,7,7.89,94.12,4.46,91.08,3.44,3.03,95.54,5.71,38,34,4,52.78,38,34,29,22,7,56.86,29,22,1,1
"VAN",2015-02-19,1,65,53,51,2,50.96,48.92,47.08,4,4,0,50,3.69,3.69,3.4,2.98,0.42,53.31,3.14,2.75,6,4,-2,14.29,88.24,102.52,16,18,27,26.23,44.26,29.51,0.37,29,32,47.54,11,6,10.15,5.54,20,26,-6,18.46,24,9.76,89.74,8.29,92.37,1.47,-2.62,100.66,1.86,41,39,2,51.25,37.85,36,28,34,-6,45.16,25.85,31.38,5.54,3.69
"VAN",2015-02-20,1,60,43,45,-2,48.86,43,45,2,4,-2,33.33,2,4,2.26,2.35,-0.09,49.01,2.26,2.35,4,3,-1,8.7,85.19,93.88,18,19,18,32.73,32.73,34.55,0.5,23,32,41.82,3,0,3,0,11,7,4,11,7,5.71,89.19,6.46,93.64,-0.74,-4.45,100.1,-6.22,35,37,-2,48.61,35,37,23,27,-4,46,23,27,4,3
"VAN",2015-02-22,1,60,35,67,-32,34.31,35,67,4,0,4,100,4,0,3.61,4.19,-0.58,46.31,3.61,4.19,5,3,-2,16.67,100,116.67,13,15,26,24.07,48.15,27.78,0.33,25,29,46.3,15,9,15,9,38,34,4,38,34,13.33,100,12.04,91.79,1.29,8.21,103.83,12.84,30,51,-21,37.04,30,51,24,36,-12,40,24,36,5,3
"VAN",2015-02-24,1,60,41,80,-39,33.88,41,80,2,1,1,66.67,2,1,1.62,3.55,-1.93,31.35,1.62,3.55,5,2,-3,7.14,97.56,104.7,21,20,34,28,45.33,26.67,0.38,27,48,36,11,5,11,5,28,25,3,28,25,5.71,98.41,4.63,94.37,1.08,4.04,99,5.71,35,63,-28,35.71,35,63,28,41,-13,40.58,28,41,5,2
"VAN",2015-02-26,1,60,57,32,25,64.04,57,32,3,6,-3,33.33,3,6,1.56,2.59,-1.03,37.55,1.56,2.59,1,0,-1,9.68,75,84.68,28,23,10,45.9,16.39,37.7,0.74,35,26,57.38,4,3,4,3,12,23,-11,12,23,7.5,79.31,3.9,91.06,3.6,-11.74,94.95,-10.28,40,29,11,57.97,40,29,31,24,7,56.36,31,24,1,0
"VAN",2015-03-01,1,65,49,63,-14,43.75,45.23,58.15,5,5,0,50,4.62,4.62,2.37,2.54,-0.17,48.24,2.19,2.35,7,6,-1,16.13,87.18,103.31,19,22,23,29.69,35.94,34.38,0.45,27,37,42.19,5,6,4.62,5.54,41,34,7,37.85,31.38,13.89,89.13,6.59,94.47,7.3,-5.34,101.06,2.25,36,46,-10,43.9,33.23,42.46,31,39,-8,44.29,28.62,36,6.46,5.54
"VAN",2015-03-03,1,60,59,46,13,56.19,59,46,2,6,-4,25,2,6,2.48,3.4,-0.92,42.17,2.48,3.4,2,6,4,7.14,80,87.14,22,14,19,40,34.55,25.45,0.54,36,19,65.45,4,4,4,4,22,12,10,22,12,4.55,83.33,5.63,90.57,-1.08,-7.24,96.2,-9.05,44,36,8,55,44,36,28,30,-2,48.28,28,30,2,6
"VAN",2015-03-05,1,65,66,59,7,52.8,60.92,54.46,2,2,0,50,1.85,1.85,2.05,3.43,-1.39,37.34,1.89,3.17,2,5,3,5.88,94.29,100.17,21,16,32,30.43,46.38,23.19,0.4,36,33,52.17,8,8,7.38,7.38,39,35,4,36,32.31,4.26,95.56,4.35,92.37,-0.1,3.18,96.72,3.44,47,45,2,51.09,43.38,41.54,34,35,-1,49.28,31.38,32.31,1.85,4.62
"VAN",2015-03-07,1,60,66,72,-6,47.83,66,72,3,2,1,60,3,2,2.78,4.42,-1.64,38.6,2.78,4.42,5,8,3,8.82,95,103.82,30,12,24,45.45,36.36,18.18,0.56,27,39,40.91,24,2,24,2,26,26,0,26,26,6.82,96.36,6.31,91.97,0.51,4.4,98.28,5.54,44,55,-11,44.44,44,55,34,40,-6,45.95,34,40,5,8
"VAN",2015-03-09,1,60,32,71,-39,31.07,32,71,2,1,1,66.67,2,1,1.2,2.74,-1.54,30.43,1.2,2.74,5,3,-2,12.5,96.67,109.17,13,14,23,26,46,28,0.36,21,29,42,6,6,6,6,18,25,-7,18,25,8.7,97.96,5.2,94.42,3.49,3.54,99.62,9.55,23,49,-26,31.94,23,49,16,30,-14,34.78,16,30,5,3
"VAN",2015-03-12,1,60,40,50,-10,44.44,40,50,0,4,-4,0,0,4,1.31,2.98,-1.68,30.45,1.31,2.98,4,3,-1,0,80,80,18,16,21,32.73,38.18,29.09,0.46,26,29,47.27,9,4,9,4,17,20,-3,17,20,0,87.5,4.84,90.67,-4.84,-3.17,95.51,-15.51,27,32,-5,45.76,27,32,19,20,-1,48.72,19,20,4,3
"VAN",2015-03-14,1,60,56,61,-5,47.86,56,61,4,1,3,80,4,1,2.88,3.19,-0.31,47.45,2.88,3.19,11,4,-7,11.43,96.55,107.98,13,17,23,24.53,43.4,32.08,0.36,16,37,30.19,8,6,8,6,15,28,-13,15,28,8.89,97.44,6.4,91.82,2.49,5.62,98.22,9.76,45,39,6,53.57,45,39,35,29,6,54.69,35,29,11,4
"VAN",2015-03-17,1,60,53,59,-6,47.32,53,59,4,1,3,80,4,1,3.09,2.76,0.33,52.8,3.09,2.76,4,3,-1,11.43,96.43,107.86,17,18,25,28.33,41.67,30,0.4,25,35,41.67,9,11,9,11,22,42,-20,22,42,8.51,97.67,6.57,93.58,1.94,4.09,100.15,7.71,47,43,4,52.22,47,43,35,28,7,55.56,35,28,4,3
"VAN",2015-03-19,1,60,72,54,18,57.14,72,54,2,6,-4,25,2,6,3.26,2.72,0.53,54.45,3.26,2.72,2,3,1,5,81.82,86.82,24,15,22,39.34,36.07,24.59,0.52,26,35,42.62,11,6,11,6,7,15,-8,7,15,3.7,85,6.03,93.19,-2.33,-8.19,99.22,-12.4,54,40,14,57.45,54,40,40,33,7,54.79,40,33,2,3
"VAN",2015-03-21,1,60,74,61,13,54.81,74,61,4,1,3,80,4,1,3.89,1.89,2,67.34,3.89,1.89,4,5,1,9.52,96.15,105.68,18,15,19,34.62,36.54,28.85,0.49,25,27,48.08,7,2,7,2,32,34,-2,32,34,6.9,97.44,6.71,95.16,0.19,2.28,101.87,3.81,58,39,19,59.79,58,39,42,26,16,61.76,42,26,4,5
"VAN",2015-03-22,1,60,81,64,17,55.86,81,64,3,1,2,75,3,1,4.18,1.95,2.23,68.16,4.18,1.95,1,2,1,6.82,96.3,103.11,28,18,18,43.75,28.12,28.12,0.61,26,38,40.62,8,5,8,5,26,39,-13,26,39,5,97.73,6.97,95.56,-1.97,2.17,102.53,0.59,60,44,16,57.69,60,44,44,27,17,61.97,44,27,1,2
"VAN",2015-03-24,1,60,47,50,-3,48.45,47,50,5,2,3,71.43,5,2,3.24,2.51,0.73,56.33,3.24,2.51,2,1,-1,16.67,92.86,109.52,15,24,24,23.81,38.1,38.1,0.38,33,30,52.38,6,11,6,11,19,39,-20,19,39,14.29,94.12,9.24,92.62,5.04,1.49,101.87,7.66,35,34,1,50.72,35,34,30,28,2,51.72,30,28,2,1
"VAN",2015-03-26,1,60,63,55,8,53.39,63,55,1,4,-3,20,1,4,1.98,4.69,-2.72,29.64,1.98,4.69,6,5,-1,2.94,89.47,92.41,21,14,20,38.18,36.36,25.45,0.51,26,29,47.27,12,3,12,3,16,21,-5,16,21,2.33,90.48,4.6,88.83,-2.27,1.65,93.42,-1.01,43,42,1,50.59,43,42,34,38,-4,47.22,34,38,6,5
"VAN",2015-03-28,1,64.22,58,63,-5,47.93,54.19,58.86,3,4,-1,42.86,2.8,3.74,2.13,2.89,-0.76,42.39,1.99,2.7,3,5,2,8.33,90,98.33,24,19,22,36.92,33.85,29.23,0.52,30,35,46.15,7,10,6.54,9.34,20,14,6,18.69,13.08,6.12,92.31,4.34,94.44,1.78,-2.13,98.78,-0.45,49,52,-3,48.51,45.78,48.59,36,40,-4,47.37,33.64,37.37,2.8,4.67
"VAN",2015-03-30,1,60,40,59,-19,40.4,40,59,4,1,3,80,4,1,2.12,1.96,0.16,51.99,2.12,1.96,2,1,-1,18.18,95.83,114.02,16,21,20,28.07,35.09,36.84,0.44,27,30,47.37,5,4,5,4,18,23,-5,18,23,14.29,97.56,7.58,95.22,6.7,2.34,102.8,11.21,28,41,-13,40.58,28,41,22,24,-2,47.83,22,24,2,1
"VAN",2015-03-31,1,65,45,71,-26,38.79,41.54,65.54,4,4,0,50,3.69,3.69,1.55,3.25,-1.71,32.22,1.43,3,10,4,-6,16,89.47,105.47,24,23,31,30.77,39.74,29.49,0.44,35,43,44.87,3,7,2.77,6.46,22,15,7,20.31,13.85,12.5,92.73,4.84,94.08,7.66,-1.36,98.92,6.56,32,55,-23,36.78,29.54,50.77,25,38,-13,39.68,23.08,35.08,9.23,3.69
"VAN",2015-04-02,1,60,56,57,-1,49.56,56,57,1,3,-2,25,1,3,1.82,3.84,-2.02,32.12,1.82,3.84,4,3,-1,2.78,92.11,94.88,21,18,24,33.33,38.1,28.57,0.47,22,41,34.92,2,4,2,4,26,14,12,26,14,2.44,93.48,4.44,91.64,-2,1.83,96.08,-1.2,41,46,-5,47.13,41,46,36,38,-2,48.65,36,38,4,3
"VAN",2015-04-04,1,60,55,60,-5,47.83,55,60,4,5,-1,44.44,4,5,4.22,4.05,0.17,51.01,4.22,4.05,5,4,-1,13.33,86.11,99.44,20,29,23,27.78,31.94,40.28,0.47,26,46,36.11,11,5,11,5,27,25,2,27,25,9.09,89.36,9.59,91.38,-0.5,-2.02,100.97,-1.52,44,47,-3,48.35,44,47,30,36,-6,45.45,30,36,5,4
"VAN",2015-04-06,1,65,63,58,5,52.07,58.15,53.54,1,1,0,50,0.92,0.92,2.43,2.25,0.17,51.85,2.24,2.08,2,3,1,2.63,97.3,99.93,25,21,31,32.47,40.26,27.27,0.45,35,42,45.45,7,7,6.46,6.46,18,17,1,16.62,15.69,2.08,97.83,5.05,95.1,-2.97,2.72,100.16,-0.23,48,46,2,51.06,44.31,42.46,38,37,1,50.67,35.08,34.15,1.85,2.77
"VAN",2015-04-09,1,60,56,53,3,51.38,56,53,5,0,5,100,5,0,3.34,2.45,0.89,57.68,3.34,2.45,5,5,0,15.62,100,115.62,23,14,18,41.82,32.73,25.45,0.56,24,31,43.64,12,7,12,7,11,15,-4,11,15,11.63,100,7.76,93.72,3.87,6.28,101.48,14.14,43,39,4,52.44,43,39,32,28,4,53.33,32,28,5,5
"VAN",2015-04-11,1,62.48,52,57,-5,47.71,49.93,54.73,6,5,1,54.55,5.76,4.8,2.96,2.97,-0.01,49.9,2.84,2.85,1,3,2,26.09,82.14,108.23,19,23,18,31.67,30,38.33,0.51,21,39,35,8,10,7.68,9.6,10,9,1,9.6,8.64,17.65,86.84,8.7,92.18,8.94,-5.34,100.88,7.35,34,38,-4,47.22,32.65,36.49,23,28,-5,45.1,22.09,26.89,0.96,2.88
"VAN",2015-10-07,1,60,65,54,11,54.62,65,54,5,1,4,83.33,5,1,3.92,3.17,0.75,55.28,3.92,3.17,7,8,1,11.36,96.67,108.03,20,20,27,29.85,40.3,29.85,0.43,32,35,47.76,4,5,4,5,16,28,-12,16,28,9.09,97.56,7.12,92.27,1.97,5.29,99.39,8.64,55,41,14,57.29,55,41,44,30,14,59.46,44,30,7,8
"VAN",2015-10-10,1,63.05,52,67,-15,43.7,49.48,63.76,2,3,-1,40,1.9,2.85,2.33,2.88,-0.56,44.64,2.21,2.74,4,6,2,6.67,92.11,98.77,24,19,26,34.78,37.68,27.54,0.48,34,35,49.28,13,4,12.37,3.81,15,23,-8,14.27,21.89,4.88,93.33,5.67,93.59,-0.79,-0.26,99.26,-0.49,41,45,-4,47.67,39.02,42.82,30,38,-8,44.12,28.55,36.16,3.81,5.71
